sample_name	ADNP	AEBP2	AHR	AHRR	ALX4	APC	AR	ARID1A	ARID1B	ARID2	ARID3A	ARID3B	ARID4B	ARNT	ARNT2	ARNTL	ASCL1	ASCL2	ATF1	ATF2	ATF3	ATF4	ATF5	ATF6	ATF7	ATOH1	ATRX	BACH1	BACH2	BARHL1	BARX1	BARX2	BATF	BATF3	BCL11A	BCL11B	BCL3	BCL6	BCL6B	BHLHE40	BRD4	CASZ1	CDC5L	CDX2	CEBPA	CEBPB	CEBPD	CEBPE	CEBPG	CIC	CLOCK	CREB1	CREB3	CREB3L1	CREB3L2	CREB3L4	CREM	CRY1	CSHL1	CTCF	CTCFL	CUX1	DBP	DEAF1	DLX1	DLX2	DLX4	DLX6	DMAP1	DMRT1	DNMT3A	DNMT3B	DUX4	E2F1	E2F2	E2F3	E2F4	E2F5	E2F6	E2F7	E2F8	E4F1	EBF1	EBF3	EGR1	EGR2	EGR3	EHF	ELF1	ELF2	ELF3	ELF4	ELF5	ELK1	ELK4	EMX1	EOMES	EPAS1	ERF	ERG	ESR1	ESR2	ESRRA	ETS1	ETS2	ETV1	ETV4	ETV5	ETV6	ETV7	EZH2	FEV	FEZF1	FLI1	FOS	FOSB	FOSL1	FOSL2	FOXA1	FOXA2	FOXA3	FOXC1	FOXD2	FOXD3	FOXG1	FOXH1	FOXJ2	FOXK1	FOXK2	FOXM1	FOXN3	FOXO1	FOXO3	FOXO4	FOXP1	FOXP2	FOXP3	FOXR2	GABPA	GATA1	GATA2	GATA3	GATA4	GATA6	GATAD1	GATAD2A	GATAD2B	GFI1B	GLI1	GLI2	GLI3	GLI4	GLIS1	GLIS2	GLIS3	GMEB1	GMEB2	GRHL1	GRHL2	GRHL3	GTF3A	H2AFZ	HAND1	HAND2	HBP1	HES1	HES2	HES4	HEYL	HHEX	HIC1	HIF1A	HIF3A	HINFP	HIVEP1	HLF	HMBOX1	HMG20A	HMG20B	HNF1A	HNF1B	HNF4A	HNF4G	HOMEZ	HOXA1	HOXA10	HOXA13	HOXA2	HOXA4	HOXA5	HOXA6	HOXA7	HOXA9	HOXB13	HOXB4	HOXB6	HOXC11	HOXC13	HOXC6	HOXC8	HOXC9	HOXD1	HOXD11	HSF1	HSF2	ID1	ID2	ID3	IKZF1	IKZF2	INO80	INSM2	IRF1	IRF2	IRF3	IRF4	IRF5	IRF9	IRX2	IRX3	ISL1	JARID2	JDP2	JUN	JUNB	JUND	KAT5	KAT7	KAT8	KDM5A	KDM5B	KDM5C	KDM5D	KLF1	KLF10	KLF11	KLF12	KLF13	KLF14	KLF15	KLF16	KLF17	KLF3	KLF4	KLF5	KLF6	KLF7	KLF8	KLF9	KMT2A	KMT2B	L3MBTL4	LEF1	LHX2	LHX3	LMX1B	LYL1	MAF	MAFB	MAFF	MAFG	MAFK	MAX	MAZ	MBD1	MCRS1	MECOM	MEF2A	MEF2B	MEF2C	MEF2D	MEIS1	MEIS2	MGA	MIER1	MIER2	MIER3	MITF	MIXL1	MLX	MNT	MSX1	MTA1	MTA2	MTA3	MXD1	MXD3	MXD4	MXI1	MYB	MYBL1	MYBL2	MYC	MYCN	MYF5	MYNN	MYOD1	MYOG	MZF1	NANOG	NCOA1	NCOA2	NCOA3	NCOA4	NCOR1	NCOR2	NEUROD1	NEUROG2	NFAT5	NFATC1	NFATC3	NFE2	NFE2L1	NFE2L2	NFIA	NFIB	NFIC	NFIL3	NFKB1	NFKB2	NFXL1	NFYA	NFYB	NFYC	NIPBL	NKX2-1	NKX2-2	NKX2-3	NKX2-5	NKX3-1	NONO	NOTCH3	NR1D1	NR1H2	NR1H3	NR1I2	NR2C1	NR2C2	NR2F1	NR2F2	NR2F6	NR3C1	NR4A1	NR5A1	NR5A2	NRF1	NSD2	OSR2	OTX2	OVOL2	OVOL3	PATZ1	PAX2	PAX5	PAX6	PAX7	PAX8	PBX1	PBX2	PBX3	PDX1	PGR	PHOX2B	PITX1	PITX3	PKNOX1	PLAG1	POU2F1	POU2F2	POU3F2	POU5F1	PPARA	PPARD	PPARG	PRDM1	PRDM10	PRDM14	PRDM4	PRDM6	PRDM9	PROX1	RAD21	RARA	RARG	RAX2	RBAK	RBPJ	RCOR1	RCOR2	RELA	RELB	RERE	REST	RFX1	RFX2	RFX3	RFX5	RFX7	RFXANK	RLF	RORA	RUNX1	RUNX2	RUNX3	RUVBL1	RUVBL2	RXRA	RXRB	SALL4	SATB1	SCRT1	SCRT2	SFPQ	SIN3A	SIX1	SIX2	SIX4	SIX5	SKI	SMAD1	SMAD2	SMAD3	SMAD4	SMAD5	SMARCA1	SMARCA5	SMARCC1	SMARCC2	SMARCE1	SMC1A	SMC3	SNAI1	SNAI2	SNAPC4	SOX10	SOX11	SOX13	SOX17	SOX2	SOX3	SOX4	SOX5	SOX6	SOX9	SP1	SP140	SP2	SP3	SP4	SP5	SP7	SPDEF	SPI1	SPIB	SREBF1	SREBF2	SRF	SSRP1	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	SUMO2	SUZ12	T	TAF1	TAL1	TBP	TBPL1	TBX21	TBX3	TBX5	TCF12	TCF3	TCF4	TCF7	TCF7L1	TCF7L2	TEAD1	TEAD2	TEAD3	TEAD4	TFAM	TFAP2A	TFAP2C	TFAP4	TFCP2	TFDP1	TFE3	TGIF2	THAP1	THAP11	THRB	TLX1	TOX4	TP53	TP63	TP73	TSC22D4	TSHZ1	TWIST1	UBP1	UBTF	USF1	USF2	VDR	VEZF1	WT1	XBP1	YBX1	YBX3	YY1	YY2	ZBED1	ZBED4	ZBED5	ZBTB1	ZBTB11	ZBTB12	ZBTB14	ZBTB16	ZBTB17	ZBTB18	ZBTB2	ZBTB20	ZBTB21	ZBTB26	ZBTB33	ZBTB40	ZBTB42	ZBTB44	ZBTB48	ZBTB5	ZBTB6	ZBTB7A	ZBTB7B	ZC3H8	ZEB1	ZEB2	ZFAT	ZFHX2	ZFHX3	ZFP1	ZFP28	ZFP3	ZFP42	ZFP64	ZFP69B	ZFP82	ZFX	ZGPAT	ZHX1	ZHX2	ZIC2	ZIM3	ZKSCAN1	ZKSCAN8	ZNF10	ZNF101	ZNF121	ZNF133	ZNF134	ZNF140	ZNF143	ZNF146	ZNF148	ZNF157	ZNF16	ZNF165	ZNF175	ZNF18	ZNF184	ZNF189	ZNF197	ZNF2	ZNF202	ZNF213	ZNF217	ZNF22	ZNF223	ZNF224	ZNF236	ZNF239	ZNF24	ZNF250	ZNF257	ZNF260	ZNF263	ZNF264	ZNF266	ZNF274	ZNF280A	ZNF280D	ZNF281	ZNF282	ZNF3	ZNF30	ZNF316	ZNF317	ZNF320	ZNF322	ZNF324	ZNF329	ZNF331	ZNF335	ZNF33A	ZNF34	ZNF341	ZNF35	ZNF350	ZNF354A	ZNF354B	ZNF362	ZNF366	ZNF37A	ZNF382	ZNF384	ZNF391	ZNF394	ZNF398	ZNF407	ZNF41	ZNF410	ZNF418	ZNF423	ZNF426	ZNF433	ZNF436	ZNF444	ZNF449	ZNF467	ZNF48	ZNF490	ZNF502	ZNF507	ZNF510	ZNF511	ZNF512	ZNF512B	ZNF518A	ZNF524	ZNF528	ZNF529	ZNF530	ZNF547	ZNF548	ZNF549	ZNF554	ZNF555	ZNF558	ZNF560	ZNF563	ZNF574	ZNF577	ZNF579	ZNF580	ZNF581	ZNF582	ZNF584	ZNF585B	ZNF586	ZNF589	ZNF592	ZNF595	ZNF596	ZNF597	ZNF600	ZNF610	ZNF618	ZNF623	ZNF629	ZNF639	ZNF644	ZNF652	ZNF654	ZNF664	ZNF667	ZNF669	ZNF680	ZNF687	ZNF692	ZNF697	ZNF7	ZNF701	ZNF707	ZNF708	ZNF711	ZNF740	ZNF75A	ZNF76	ZNF766	ZNF768	ZNF770	ZNF774	ZNF777	ZNF778	ZNF781	ZNF784	ZNF785	ZNF791	ZNF792	ZNF8	ZNF816	ZNF83	ZNF84	ZNF85	ZNF92	ZSCAN16	ZSCAN2	ZSCAN21	ZSCAN22	ZSCAN23	ZSCAN29	ZSCAN31	ZSCAN4	ZSCAN5A	ZSCAN5B	ZSCAN5C	ZSCAN5DP	ZSCAN9	ZXDB	ZXDC	mask
Adipose_Subcutaneous	2.7925399256244e-05	-7.88854618771752e-05	-0.000659810026171188	-1.29339921964234e-05	1.68617665440776e-06	-0.000552318293543775	0.0106017755289551	6.54183929881198e-05	3.79075963218577e-05	-1.77266048831441e-05	-5.67340357286935e-05	3.05321815184473e-06	0.000602800406055668	0.000716559932479828	8.01311612059135e-05	9.4808007732192e-05	-0.00112138913549387	-0.000730003470954878	0.000493582780743911	0.000286363776273751	-0.000174120853556284	-0.00078938551275373	-7.53569356665065e-06	-5.84055324381738e-05	0.000820158498113524	-1.10374892564104e-05	0.000163703886172115	0.000140736364143437	-0.000145425826934931	4.40034255823469e-05	-7.73096468290361e-05	3.2548747583864e-05	0.000485070639231496	3.44810073379499e-05	0.000982427059981846	-0.000510144850233971	-8.06442370264752e-05	-0.000301875551149913	-4.05376260241738e-06	0.000401523544907102	6.70266737453313e-05	-1.43993100749128e-05	-5.03985959065767e-06	0.000610264395112485	-0.00299965028569546	0.00141181385759242	-0.000105676082201777	-8.27590104316821e-06	0.000718159528970731	6.29367041718669e-07	-0.000714108809201256	0.00122924170276097	2.57872688146573e-05	0.000491066399802209	-3.58447672053486e-05	7.46068530615758e-05	0.000266796804389147	-4.847831410972e-05	-8.37013795097782e-06	-0.0012472527432677	-0.00165607560036531	-3.87118770336353e-05	3.80477508677087e-05	-6.58944792648893e-05	0.000334951446845115	-2.11349637342699e-06	-0.000123682735805947	1.00924479775368e-05	3.44471022723367e-05	-1.44691953392296e-05	1.85015859314035e-05	-0.000115248144814527	-0.000188953830658733	-0.00396346400400535	8.46248081812757e-05	0.00018646693564891	-0.000605571054727757	-8.24236772151756e-06	-0.00155409412528541	-0.000376394210119041	8.27273387280404e-05	0.000141414915499275	0.000859673218034458	-0.000316397136035118	0.000469149064801136	0.000976321073142269	0.00352615693705044	0.000283284309842205	0.00211892727774232	0.000200316482246945	0.000981922133549043	0.000293765446151795	-1.21836235668451e-06	-0.000282646097678422	-0.000268685122053164	1.10522695436599e-05	0.000214022729315524	-7.60775849276042e-05	5.60575678427528e-05	-0.00970482232211187	-0.00829354323417276	0.000313506212580504	0.00157207784175151	-0.00492751188349563	-2.16572313124622e-05	-0.000556559635883689	0.000554798013827414	9.36263837005417e-05	-0.00092823444159907	0.000405956419910221	-7.32674278733116e-06	0.000105069015274254	-0.000469047028128164	0.00219779597687604	0.000107102002273043	-0.000486728615101999	-2.25478756778331e-05	-0.000136922590718135	-0.00477098451895689	0.00247258365697891	-0.000265244843944691	5.11327776076525e-06	-7.03194160195224e-05	7.65232017432274e-06	-9.85901512919039e-08	0.000115024433540406	-1.29759814006736e-05	-0.000130546437839269	0.000135228858287642	0.00388709008361777	-7.96252431680592e-07	0.000342001024070734	0.000429491750756129	1.04828723420085e-05	-0.00248701479610426	-0.000105346466510951	-0.000194098287090078	-7.74190133500922e-05	-0.00122665384269188	-0.000937363654919816	-0.00566636945487661	-0.00056967722453662	-0.000554516040248725	0.000843515890119756	0.000370104466012383	-0.00030095515796336	4.33108333403988e-07	2.46270350113292e-05	-1.60316188416249e-05	0.000210896192686041	3.72830765449353e-05	-5.29947190329917e-05	0.00117736688116049	-0.000100119479988128	-9.84571336263956e-06	-0.000167573116856381	0.000445450296378995	6.57098986970007e-05	-0.000276187943875539	0.000232698462876712	-1.46608507543054e-05	-0.00234180959099571	4.23533934841774e-06	0.000136125312755104	0.000533321781233319	-0.000410134577518161	8.58622434880098e-05	5.2093920251014e-06	1.83250367250422e-05	-5.82369755365493e-05	-9.00625427572495e-06	-0.00378989675124103	0.00209768610401112	0.000393009640243774	1.79465660608872e-06	-8.94029764244086e-05	0.000421578195157902	-4.17530577021925e-05	-0.000195661207454084	-4.53703341203533e-05	4.64466173762813e-05	-0.000977277077746526	0.000155275647246756	0.000626923844964901	0.000114666419966043	-3.31489405424381e-05	-4.46945105101811e-06	-0.000196876717901989	-9.98297002350485e-05	0.000617769711075059	0.000199473068217613	1.20391521209926e-06	2.11891627867474e-05	-0.000564363060663366	3.71487945860092e-05	1.49329584555614e-05	-7.00713225017116e-07	-1.71128858268488e-06	3.84718357164081e-05	2.23618920297855e-05	4.85381921263859e-05	7.72317257311978e-06	1.36222668395194e-06	0.000458246400474218	-7.80343585960285e-06	-3.58690184515823e-05	-4.84705501783024e-05	-0.000190244253871864	0.0013804261269406	-7.32391053976206e-05	4.99327988925535e-05	-7.03680787244946e-05	0.000336735436534776	-0.000137305707575216	0.000151749991553695	-0.000166815400740833	3.20851790198654e-05	4.77568220358617e-05	7.17389801492865e-05	-1.50600075132148e-05	-0.000107889132733509	-6.89791466698396e-05	8.73802947104251e-06	-0.00136107954890756	-4.74431756328244e-05	0.000764160480049725	9.83661699040525e-05	0.0012407760652553	0.000885786415173467	0.000850697344236942	-0.0011991962798167	-0.00052362126374629	-5.28562795811408e-05	0.000982711132686754	0.000530464003645748	0.0013567380939061	2.30414713868602e-06	7.29597499329745e-07	-4.53852790609279e-05	0.00117439174347805	-0.000127664124995032	-9.93820232541287e-05	9.73991460436717e-05	0.000670214340642668	-0.00161718642002593	-0.00268966362878129	1.96098575002346e-05	0.000106116388944807	0.00142764417152687	0.00536169475783929	-0.000444093194695829	9.48224857220142e-05	0.000822943252142024	-2.02847844290411e-05	-2.48129626773752e-06	1.08155959979519e-05	-3.34952826971784e-05	0.00073618476454561	0.000261519796313381	-4.57222843399153e-05	-0.000182755142649348	-0.000366192439117221	-0.00699612096938342	0.00161984721026336	-5.36284376815766e-05	6.78876879265434e-07	-0.00021307640713727	0.000171350117058435	0.000144683411179098	-7.51108914073623e-06	-5.29802508390011e-05	-4.49524265493208e-05	0.000476414916386854	3.46797789522392e-05	-3.09006526042921e-05	-0.000270892552665715	0.000383580508351909	0.000886892244542568	-2.05375387625648e-05	-0.000375131530109683	-0.00102758702235862	2.25757620531597e-05	0.000123917534735599	8.69157580548521e-05	7.46961661028235e-05	-5.90656217047379e-05	-0.000365227971513331	-0.000101190125441073	0.000772757426370872	0.000386242464927411	1.55435035249682e-05	-1.07166445417345e-05	0.000229875947486053	0.00177080345705373	0.000388317631807387	0.000141705172870027	-0.000158200480343882	0.000170058086690269	-4.4527173854393e-05	-0.00231535552509073	0.00203940221114685	1.39963079477153e-05	3.66740525644118e-05	0.00012127472890645	0.000122315100069096	9.76251003629473e-05	-0.00354689758349344	0.00080829672109708	0.000134119195225381	-0.000179163191763912	4.66044433678128e-05	-0.00176698337602442	5.47014294793678e-07	0.000129937580205508	9.48060418731249e-05	-1.68711754607867e-05	0.00122489035025096	-0.000104151598009552	-0.000123281517810133	0.00083905887950341	1.05520373893752e-05	-0.00180882025404025	8.92980797301633e-05	0.000936545866986006	0.000208161581335383	0.000412053050005317	-6.87876299244968e-05	7.12196144685105e-05	6.97488330438373e-06	0.000198394515832218	0.00101657110282213	-0.000124024797213772	3.63665684547135e-07	3.46188849365192e-05	1.44460881464146e-05	5.54516455700924e-06	-3.84876341035658e-05	-0.00124994246422509	0.000465265101025032	0.00165799870551698	-0.000925823750367055	-0.00375508439734376	8.44258485827576e-05	1.50250316126433e-06	0.000138612796980046	-0.00129993071391567	0.000120048600072189	0.000167750460765354	-0.000500933436363434	0.000233453412055571	2.01432267196114e-05	0.00104088695970427	-1.62518659973235e-06	-0.000337948639948016	-0.000204698930210301	1.8907479425828e-05	3.33376176965102e-06	0.000120488773518193	9.38105675503952e-06	0.00107685543196593	-0.000268838136359858	-0.00507576906981237	9.34999024184699e-05	-1.01174282175968e-05	0.000113461636513378	0.000662368007735999	2.32287722708577e-06	-4.95216121436321e-05	0.00033823612394832	-0.000716652313813125	-0.00263796689974589	3.47457771910906e-07	-4.32793423973004e-05	0.0018086787856191	-0.000874900629472746	0.00043216087135249	-0.000219800866970845	1.9718341099886e-05	-0.000134321862786963	-0.000962873941344184	0.000814813665759908	3.67651368082094e-05	-0.000997098665237807	-0.000682946333494384	-2.88996326640961e-06	-0.00030524878578815	-0.00082874243497268	0.00130337351512326	3.69727159629243e-06	0.00828721171489454	-2.74396483602955e-05	-0.000189669673747378	-0.00183959501117483	-9.9539053608154e-05	1.52003762189783e-05	-3.48085679178565e-05	-8.66416355031136e-06	-1.34751134963689e-06	-0.000606778520044285	-3.04483287617312e-05	6.98733185644695e-06	-0.00726876639781231	0.000523845704857734	-0.000823716712264995	-9.94478479331609e-07	4.54493847768946e-07	-0.00603765099495398	-0.000788431124134704	-9.19500878801408e-06	7.96153999615083e-06	0.000118802831881076	-0.000170226823880148	0.000130308220417329	0.00111570616798714	-3.21444288464637e-05	0.00010537532661534	2.43507015132347e-07	-0.000508550034932706	-0.000611881805445567	0.000402454371726359	-0.000199415776318959	-0.000100847284975826	0.00173802830759719	0.00148394912710176	-1.35785792972617e-05	0.000170975826063837	-0.000389619944287505	-0.000154278908173207	7.54858007357861e-05	-0.000361191424096307	-0.00190852289591789	9.63304506333531e-06	0.000196254088781208	-2.23653491643693e-05	3.79550304491408e-06	-5.6396786008647e-06	-0.00105139944659542	-3.90399229168603e-06	-0.00136557733977428	7.10686902875416e-06	0.000201406517812306	-0.00132598477777675	4.37361711498102e-05	9.25632426788949e-05	2.38190812518592e-05	-0.000461918224985472	-0.000741528972969753	-9.48641203240677e-06	0.000153142086527244	0.00169566368773784	-0.000119314933204313	-0.000508108134548851	3.74297644766118e-05	0.000175242254762272	0.000161045046670738	1.17174684974381e-07	0.000697184462927002	-1.41345900231119e-05	0.000119696088142735	0.000194222601589562	0.00242413892421417	-0.000779969368899113	0.00261025458009416	-0.00275728447622534	-0.000971556791239634	-1.77763649375428e-05	-2.98904650869796e-06	6.59668621122256e-05	-0.000119292995642822	0.00340294096967812	-0.00409644573009258	-3.51802154029553e-06	0.00202589766272006	7.59409975914203e-05	7.39096690794566e-05	-0.00242368775749912	-0.00170592731001206	-5.14382329728254e-05	-0.00011696222671411	0.000727698325958661	-0.000172428002689389	2.81247754365599e-05	7.50949410672271e-05	-9.19385284530297e-05	0.00123882926102887	6.85056848772643e-06	0.000626329899733674	-0.000148501197596738	0.00207144410905488	-3.67072770671349e-07	0.000480844960847432	-4.64275368738039e-05	0.00035956261486506	5.15891472181289e-05	0.000362365371982667	0.000156341026354873	1.42079614453124e-06	-2.17890557673937e-07	0.00551781080894737	-0.00309150326914697	-0.000140552962026952	-0.000189322597553901	-1.0294405018519e-05	0.000489386473932537	0.000184688580237188	0.000344055996503802	-0.00110364604981131	0.000266884749273977	-0.00406985257910525	0.0010471837317294	-0.00223476497462582	0.000378910310796267	-1.19998316298743e-06	-2.81232553079701e-05	0.00281631002645008	1.99697755102311e-06	4.42951871494067e-05	-1.40701737754081e-05	-4.80734500096864e-05	-1.68860822404067e-07	3.73042104874549e-05	-9.72999336264477e-06	-6.99175866243075e-05	-9.0379207475411e-05	0.000516041459359832	6.01332077984586e-05	-0.000153979549662831	-3.64404244598203e-05	0.000156716540210127	-0.000487092929906028	0.00125752995940984	7.19935041933669e-05	-4.95426366188781e-05	0	0.00092010865714699	-1.08537649956683e-05	-0.000241671440757228	0.000390969144473856	-2.7561117169161e-05	0.000118366665240899	4.17861693456393e-05	0.000323846955653419	0.000349688082192116	0.000427580129913858	0.000152773303951897	0.000380109629342281	-4.90335333149723e-07	-2.0367631445719e-06	7.14452955230011e-05	-0.000198738351025955	0.000138992121865462	-1.27880786693645e-05	0.000596071124551314	0.000513170664037872	-1.10301713390542e-05	0.000173596402907669	7.29025545625793e-05	0.000155744032154557	-0.000342446258524663	-9.95245834329819e-05	-6.63176223956441e-05	-9.08647775472459e-08	-0.000502008971990214	-1.72841196846144e-05	-0.000204149328854583	-5.13724908745704e-05	-0.000731906167956233	-2.64869956786702e-06	-0.000207964482540825	-6.95170544547135e-06	-4.79703268340444e-06	-8.4929861250573e-06	-0.000109882558930075	3.86887060836307e-05	0.000156595904630573	0.000224592781967095	4.31658274803442e-06	-5.12840906967033e-05	-6.52114497394455e-06	-7.66526220275919e-05	8.73778352114811e-05	0.000114715842346367	2.76438157685841e-06	0.000112682551413808	5.07703555376821e-06	4.46885290758632e-06	-0.000314021192610762	4.1522427990746e-05	9.13834300769761e-06	8.40065041324582e-05	0.000436335031053173	-0.000889863562284717	0.000511581140620131	-0.000230504559007733	-0.000171945461936892	0.000111195401729895	-8.3195672689421e-06	1.374714683721e-05	-0.000167220011754168	-0.000336294292660976	-0.000189185347075992	-9.94918393863554e-05	-0.00014181510378003	-0.000177956873196237	6.16738006349853e-05	-0.000205966660946638	-4.23538903757407e-05	0.000502844131482322	1.76518474451111e-05	-1.8108107347175e-05	-0.000527198989407776	-2.33200089750087e-05	7.64842959935911e-05	-1.24320981717671e-05	8.35273633324728e-06	-4.1224854041146e-06	-9.94728301956255e-06	-6.93690325649464e-05	0.000266416994071334	0.00149084928818847	0.000148498217572452	-2.54905657871445e-05	-0.000360806609843887	9.58428208325856e-05	6.10702856351102e-06	-5.35379198921279e-05	-3.98060416143179e-06	1.23825785890018e-05	-3.32828547956769e-06	-2.57319297445287e-06	2.84582583225715e-05	1.30006794215799e-05	-1.58639799769146e-05	-0.000658577553147148	-0.000134481795972452	0.000130582901220299	-2.40765920619689e-05	1.41469455659559e-05	9.21567866548854e-06	-0.000761920166478121	5.66690627296118e-05	6.43612088612458e-06	-3.43902156816932e-05	5.6251233314936e-05	2.58622972868584e-05	-2.18315181597557e-06	-2.79980991810351e-06	2.24821197246511e-05	1.28347475310628e-05	0.000184961429555862	-0.000220347008042237	-3.44053913482773e-05	2.44646946441878e-05	-1.31747742112939e-05	-2.68733152225546e-05	2.04150380814168e-05	-9.88018643483346e-06	8.29331211783656e-05	-0.000336028672336388	7.14037124670795e-06	-3.80782724311608e-05	5.14380829906802e-06	-4.51224380949168e-06	-7.18411222566961e-06	1.06284408725745e-05	-5.59147429744244e-06	-3.39009761668222e-05	-0.000100730521847781	0.000121613731896908	-0.00022033422062078	0.000128076552040302	-0.000652833773127917	-5.97941676238436e-05	2.65303015255882e-06	0.000786739067402102	-0.000405628987180657	0.000595087021248429	-0.000149729057692488	-8.97393059854532e-05	-4.30247100475054e-05	-6.13185977391312e-05	-8.99841873864361e-05	-0.000235199116953772	3.8881659074469e-05	-6.35564027369649e-06	-0.000155237685256013	5.13505053117057e-05	4.74469108565323e-06	5.75843923350736e-06	-8.24690222203597e-05	-0.000109762291989098	0.000322705829413599	0.000197021872135983	-1.07354850976294e-05	-3.52520649244107e-05	0.000420628803402023	-1.82826770512717e-05	-5.23648259904991e-07	-5.60591221572795e-05	-2.97946927472041e-06	-5.79587022940896e-05	9.43777663493161e-07	-1.04904708077268e-05	-0.000332203038163872	3.86662799631476e-05	9.65600194511233e-05	0.000831972723177615	0.000138853221624972	-3.0495441342855e-05	6.21285028353173e-05	-0.000278859217434039	-9.3655588159487e-05	-1.94588830121009e-05	0.000283004293150131	1.24383519529257e-05	-0.000402094506986176	-0.000100708615987475	-0.000153648925963906	-7.84536025611398e-05	1.23055223475028e-06	-3.67425214576813e-05	-5.12822294277393e-05	0.000470126036777385	5.7004033525777e-05	0.000657602681231371	0
